Specid	Run_x	Run_y	Segment	Start	Stop	Total_support_x	Total_support_y	Rel_support_x	Rel_support_y	plasmid_x	plasmid_y	segment	mapped_start	mapped_stop	enrollid	Total_support	Rel_support
M54580	SRR6121217	SRR6121341	CY121501.1	544	2011	16.0	17.0	6.120185135600352e-05	3.782223992204169e-05	False	False	PA	553	2020	301120	16.5	4.95120456390226e-05
M54580	SRR6121217	SRR6121341	CY121501.1	548	1991	21.0	0.0	8.032742990475462e-05	0.0	False	False	PA	557	2000	301120	10.5	4.016371495237731e-05
M54580	SRR6121217	SRR6121341	CY121501.1	548	2002	1.0	56.0	3.82511570975022e-06	0.0001245909079784	False	False	PA	557	2011	301120	28.5	6.420801184407511e-05
M54580	SRR6121217	SRR6121341	CY121501.1	548	2012	19.0	28.0	7.267719848525417e-05	6.229545398924514e-05	False	False	PA	557	2021	301120	23.5	6.748632623724966e-05
M54580	SRR6121217	SRR6121341	CY121501.1	548	2065	147.0	182.0	0.0005622920093332	0.00040492045093	False	False	PA	557	2074	301120	164.5	0.0004836062301316
M54580	SRR6121217	SRR6121341	CY121501.1	550	1952	20.0	0.0	7.65023141950044e-05	0.0	False	False	PA	559	1961	301120	10.0	3.82511570975022e-05
M54580	SRR6121217	SRR6121341	CY121501.1	554	2013	21.0	0.0	8.032742990475462e-05	0.0	False	False	PA	563	2022	301120	10.5	4.016371495237731e-05
M54580	SRR6121217	SRR6121341	CY121501.1	554	2052	40.0	0.0	0.00015300462839	0.0	False	False	PA	563	2061	301120	20.0	7.6502314195e-05
M54580	SRR6121217	SRR6121341	CY121501.1	555	2106	38.0	26.0	0.0001453543969705	5.784577870429905e-05	False	False	PA	564	2115	301120	32.0	0.00010160008783739952
M54580	SRR6121217	SRR6121341	CY121501.1	556	2011	37.0	68.0	0.0001415292812607	0.0001512889596881	False	False	PA	565	2020	301120	52.5	0.0001464091204744
M54580	SRR6121217	SRR6121341	CY121501.1	556	2106	23.0	96.0	8.797766132425506e-05	0.0002135844136774	False	False	PA	565	2115	301120	59.5	0.00015078103750082754
M54580	SRR6121217	SRR6121341	CY121501.1	557	1936	60.0	88.0	0.000229506942585	0.0001957857125376	False	False	PA	566	1945	301120	74.0	0.0002126463275613
M54580	SRR6121217	SRR6121341	CY121501.1	557	2066	36.0	170.0	0.000137704165551	0.0003782223992204	False	False	PA	566	2075	301120	103.0	0.0002579632823857
M54580	SRR6121217	SRR6121341	CY121501.1	563	2013	31.0	53.0	0.0001185785870022	0.000117916395051	False	False	PA	572	2022	301120	42.0	0.0001182474910266
M54580	SRR6121217	SRR6121341	CY121501.1	566	1936	4.0	22.0	1.530046283900088e-05	4.894642813440689e-05	False	False	PA	575	1945	301120	13.0	3.2123445486703886e-05
M54580	SRR6121217	SRR6121341	CY121501.1	567	2011	458.0	709.0	0.0017519029950656	0.0015774098885133	False	False	PA	576	2020	301120	583.5	0.0016646564417894501
M54580	SRR6121217	SRR6121341	CY121501.1	575	2002	173.0	187.0	0.0006617450177867	0.0004160446391424	False	False	PA	584	2011	301120	180.0	0.00053889482846455
M54580	SRR6121217	SRR6121341	CY121501.1	577	1952	3.0	92.0	1.147534712925066e-05	0.0002046850631075	False	False	PA	586	1961	301120	47.5	0.00010808020511837532
M54580	SRR6121217	SRR6121341	CY121501.1	577	625	21.0	34.0	8.032742990475462e-05	7.564447984408338e-05	False	False	PA	586	634	301120	27.5	7.7985954874419e-05
M54580	SRR6121217	SRR6121341	CY121501.1	578	1952	48.0	44.0	0.000183605554068	9.789285626881378e-05	False	False	PA	587	1961	301120	46.0	0.00014074920516840689
M54580	SRR6121217	SRR6121341	CY121501.1	583	2012	71.0	123.0	0.0002715832153922	0.0002736550300241	False	False	PA	592	2021	301120	97.0	0.00027261912270815
M54580	SRR6121217	SRR6121341	CY121501.1	584	1954	9.0	21.0	3.442604138775198e-05	4.672159049193385e-05	False	False	PA	593	1963	301120	15.0	4.057381593984292e-05
M54580	SRR6121217	SRR6121341	CY121501.1	587	1942	15.0	8.0	5.73767356462533e-05	1.7798701139784325e-05	False	False	PA	596	1951	301120	11.5	3.758771839301881e-05
M54580	SRR6121217	SRR6121341	CY121501.1	596	1947	9.0	11.0	3.442604138775198e-05	2.4473214067203445e-05	False	False	PA	605	1956	301120	10.0	2.9449627727477713e-05
M54580	SRR6121217	SRR6121341	CY121501.1	596	2007	9.0	14.0	3.442604138775198e-05	3.114772699462257e-05	False	False	PA	605	2016	301120	11.5	3.2786884191187275e-05
M54580	SRR6121217	SRR6121341	CY121501.1	599	1938	19.0	130.0	7.267719848525417e-05	0.0002892288935214	False	False	PA	608	1947	301120	74.5	0.00018095304600332707
M54580	SRR6121217	SRR6121341	CY121501.1	600	2213	28.0	25.0	0.000107103239873	5.562094106182601e-05	False	False	PA	609	2222	301120	26.5	8.1362090467413e-05
M54580	SRR6121217	SRR6121341	CY121501.1	609	1992	112.0	179.0	0.000428412959492	0.0003982459380026	False	False	PA	618	2001	301120	145.5	0.0004133294487473
M54580	SRR6121217	SRR6121341	CY121501.1	609	2034	75.0	81.0	0.0002868836782312	0.0001802118490403	False	False	PA	618	2043	301120	78.0	0.00023354776363575003
M54580	SRR6121217	SRR6121341	CY121501.1	618	1872	23.0	0.0	8.797766132425506e-05	0.0	False	False	PA	627	1881	301120	11.5	4.398883066212753e-05
M54580	SRR6121217	SRR6121341	CY121501.1	618	1937	11.0	17.0	4.207627280725242e-05	3.782223992204169e-05	False	False	PA	627	1946	301120	14.0	3.9949256364647054e-05
M54580	SRR6121217	SRR6121341	CY121501.1	635	1810	41.0	15.0	0.0001568297440997	3.337256463709561e-05	False	False	PA	644	1819	301120	28.0	9.510115436839781e-05
M54580	SRR6121217	SRR6121341	CY121501.1	636	1866	30.0	0.0	0.0001147534712925	0.0	False	False	PA	645	1875	301120	15.0	5.737673564625e-05
M54580	SRR6121217	SRR6121341	CY121501.1	636	1947	23.0	0.0	8.797766132425506e-05	0.0	False	False	PA	645	1956	301120	11.5	4.398883066212753e-05
M54580	SRR6121217	SRR6121341	CY121501.1	637	1914	7.0	22.0	2.677580996825154e-05	4.894642813440689e-05	False	False	PA	646	1923	301120	14.5	3.7861119051329215e-05
M54580	SRR6121217	SRR6121341	CY121501.1	638	1874	10.0	16.0	3.82511570975022e-05	3.559740227956865e-05	False	False	PA	647	1883	301120	13.0	3.692427968853542e-05
M54580	SRR6121217	SRR6121341	CY121501.1	639	1926	54.0	26.0	0.0002065562483265	5.784577870429905e-05	False	False	PA	648	1935	301120	40.0	0.00013220101351539952
M54580	SRR6121217	SRR6121341	CY121501.1	642	1913	37.0	3.0	0.0001415292812607	6.6745129274191214e-06	False	False	PA	651	1922	301120	20.0	7.410189709405956e-05
M54580	SRR6121217	SRR6121341	CY121501.1	645	1537	32.0	51.0	0.000122403702712	0.0001134667197661	False	False	PA	654	1546	301120	41.5	0.00011793521123905
M54580	SRR6121217	SRR6121341	CY121501.1	651	1890	22.0	0.0	8.415254561450483e-05	0.0	False	False	PA	660	1899	301120	11.0	4.207627280725242e-05
M54580	SRR6121217	SRR6121341	CY121501.1	652	1859	13.0	16.0	4.972650422675286e-05	3.559740227956865e-05	False	False	PA	661	1868	301120	14.5	4.266195325316075e-05
M54580	SRR6121217	SRR6121341	CY121501.1	664	1858	180.0	220.0	0.000688520827755	0.000489464281344	False	False	PA	673	1867	301120	200.0	0.0005889925545495001
M54580	SRR6121217	SRR6121341	CY121501.1	672	758	24.0	53.0	9.180277703400528e-05	0.000117916395051	False	False	PA	681	767	301120	38.5	0.00010485958604250265
M54580	SRR6121217	SRR6121341	CY121501.1	676	2044	14.0	131.0	5.355161993650308e-05	0.0002914537311639	False	False	PA	685	2053	301120	72.5	0.00017250267555020155
M54580	SRR6121217	SRR6121341	CY121501.1	686	1869	124.0	207.0	0.000474314348009	0.0004605413919919	False	False	PA	695	1878	301120	165.5	0.00046742787000045
M54580	SRR6121217	SRR6121341	CY121501.1	686	1872	21.0	20.0	8.032742990475462e-05	4.449675284946081e-05	False	False	PA	695	1881	301120	20.5	6.241209137710772e-05
M54580	SRR6121217	SRR6121341	CY121501.1	687	1916	27.0	92.0	0.0001032781241632	0.0002046850631075	False	False	PA	696	1925	301120	59.5	0.00015398159363535
M54580	SRR6121217	SRR6121341	CY121501.1	688	1655	20.0	38.0	7.65023141950044e-05	8.454383041397555e-05	False	False	PA	697	1664	301120	29.0	8.052307230448997e-05
M54580	SRR6121217	SRR6121341	CY121501.1	697	1912	15.0	35.0	5.73767356462533e-05	7.786931748655642e-05	False	False	PA	706	1921	301120	25.0	6.762302656640486e-05
M54580	SRR6121217	SRR6121341	CY121501.1	704	1869	28.0	3.0	0.000107103239873	6.6745129274191214e-06	False	False	PA	713	1878	301120	15.5	5.688887640020956e-05
M54580	SRR6121217	SRR6121341	CY121501.1	711	1872	23.0	14.0	8.797766132425506e-05	3.114772699462257e-05	False	False	PA	720	1881	301120	18.5	5.9562694159438816e-05
M54580	SRR6121217	SRR6121341	CY121501.1	711	736	3.0	25.0	1.147534712925066e-05	5.562094106182601e-05	False	False	PA	720	745	301120	14.0	3.3548144095538335e-05
M54580	SRR6121217	SRR6121341	CY121501.1	717	1864	9.0	45.0	3.442604138775198e-05	0.0001001176939112	False	False	PA	726	1873	301120	27.0	6.727186764947599e-05
M54580	SRR6121217	SRR6121341	CY121501.1	729	2011	25.0	40.0	9.56278927437555e-05	8.899350569892161e-05	False	False	PA	738	2020	301120	32.5	9.231069922133856e-05
M54580	SRR6121217	SRR6121341	CY121501.1	730	1873	158.0	110.0	0.0006043682821405	0.000244732140672	False	False	PA	739	1882	301120	134.0	0.00042455021140625
M54580	SRR6121217	SRR6121341	CY121501.1	730	1931	25.0	16.0	9.56278927437555e-05	3.559740227956865e-05	False	False	PA	739	1940	301120	20.5	6.561264751166208e-05
M54580	SRR6121217	SRR6121341	CY121501.1	730	854	15.0	23.0	5.73767356462533e-05	5.117126577687993e-05	False	False	PA	739	863	301120	19.0	5.427400071156662e-05
M54580	SRR6121217	SRR6121341	CY121501.1	731	2053	2.0	73.0	7.65023141950044e-06	0.0001624131479005	False	False	PA	740	2062	301120	37.5	8.503168966000023e-05
M54580	SRR6121217	SRR6121341	CY121501.1	736	1858	31.0	16.0	0.0001185785870022	3.559740227956865e-05	False	False	PA	745	1867	301120	23.5	7.708799464088432e-05
M54580	SRR6121217	SRR6121341	CY121501.1	746	1913	17.0	46.0	6.502696706575374e-05	0.0001023425315537	False	False	PA	755	1922	301120	31.5	8.368474930972686e-05
M54580	SRR6121217	SRR6121341	CY121501.1	755	1726	8.0	30.0	3.060092567800176e-05	6.674512927419122e-05	False	False	PA	764	1735	301120	19.0	4.8673027476096485e-05
M54580	SRR6121217	SRR6121341	CY121501.1	757	2031	29.0	67.0	0.0001109283555827	0.0001490641220456	False	False	PA	766	2040	301120	48.0	0.00012999623881415
M54580	SRR6121217	SRR6121341	CY121501.1	765	1877	18.0	21.0	6.885208277550396e-05	4.672159049193385e-05	False	False	PA	774	1886	301120	19.5	5.7786836633718906e-05
M54580	SRR6121217	SRR6121341	CY121501.1	774	2326	12.0	24.0	4.590138851700264e-05	5.339610341935297e-05	False	False	PA	783	2335	301120	18.0	4.964874596817781e-05
M54580	SRR6121217	SRR6121341	CY121501.1	775	1710	13.0	29.0	4.972650422675286e-05	6.452029163171818e-05	False	False	PA	784	1719	301120	21.0	5.712339792923552e-05
M54580	SRR6121217	SRR6121341	CY121501.1	784	1996	30.0	0.0	0.0001147534712925	0.0	False	False	PA	793	2005	301120	15.0	5.737673564625e-05
M54580	SRR6121217	SRR6121341	CY121501.1	803	1832	29.0	46.0	0.0001109283555827	0.0001023425315537	False	False	PA	812	1841	301120	37.5	0.00010663544356819999
M54580	SRR6121217	SRR6121341	CY121501.1	806	1764	31.0	0.0	0.0001185785870022	0.0	False	False	PA	815	1773	301120	15.5	5.92892935011e-05
M54580	SRR6121217	SRR6121341	CY121501.1	810	1738	4.0	33.0	1.530046283900088e-05	7.341964220161034e-05	False	False	PA	819	1747	301120	18.5	4.436005252030561e-05
M54580	SRR6121217	SRR6121341	CY121501.1	811	1737	20.0	14.0	7.65023141950044e-05	3.114772699462257e-05	False	False	PA	820	1746	301120	17.0	5.382502059481349e-05
M54580	SRR6121217	SRR6121341	CY121501.1	819	1877	14.0	35.0	5.355161993650308e-05	7.786931748655642e-05	False	False	PA	828	1886	301120	24.5	6.571046871152976e-05
M54580	SRR6121217	SRR6121341	CY121501.1	832	1740	47.0	126.0	0.0001797804383582	0.0002803295429516	False	False	PA	841	1749	301120	86.5	0.0002300549906549
M54580	SRR6121217	SRR6121341	CY121501.1	852	1677	5.0	37.0	1.91255785487511e-05	8.23189927715025e-05	False	False	PA	861	1686	301120	21.0	5.07222856601268e-05
M54580	SRR6121217	SRR6121341	CY121501.1	853	1697	37.0	163.0	0.0001415292812607	0.0003626485357231	False	False	PA	862	1706	301120	100.0	0.0002520889084919
M54580	SRR6121217	SRR6121341	CY121501.1	853	1756	23.0	22.0	8.797766132425506e-05	4.894642813440689e-05	False	False	PA	862	1765	301120	22.5	6.846204472933098e-05
M54580	SRR6121217	SRR6121341	CY121501.1	904	1904	28.0	0.0	0.000107103239873	0.0	False	False	PA	913	1913	301120	14.0	5.35516199365e-05
M54580	SRR6121217	SRR6121341	CY121501.1	916	1653	22.0	0.0	8.415254561450483e-05	0.0	False	False	PA	925	1662	301120	11.0	4.207627280725242e-05
M54580	SRR6121217	SRR6121341	CY121501.1	917	1738	16.0	23.0	6.120185135600352e-05	5.117126577687993e-05	False	False	PA	926	1747	301120	19.5	5.618655856644172e-05
M54580	SRR6121217	SRR6121341	CY121501.1	936	1688	13.0	23.0	4.972650422675286e-05	5.117126577687993e-05	False	False	PA	945	1697	301120	18.0	5.0448885001816394e-05
M54580	SRR6121217	SRR6121341	CY121502.1	2056	2109	16.0	55.0	7.708614376565812e-05	0.0001341345637943	False	False	PB1	2060	2113	301120	35.5	0.00010561035377997907
M54580	SRR6121217	SRR6121341	CY121502.1	2081	2108	7.0	13.0	3.372518789747543e-05	3.17045332604942e-05	False	False	PB1	2085	2112	301120	10.0	3.2714860578984815e-05
M54580	SRR6121217	SRR6121341	CY121502.1	2185	2254	10.0	21.0	4.817883985353632e-05	5.121501526695217e-05	False	False	PB1	2189	2258	301120	15.5	4.969692756024424e-05
M54580	SRR6121217	SRR6121341	CY121502.1	2242	2360	8.0	29.0	3.854307188282906e-05	7.072549727341014e-05	False	False	PB1	2246	2364	301120	18.5	5.46342845781196e-05
M54580	SRR6121217	SRR6121341	CY121502.1	2288	2330	7.0	36.0	3.372518789747543e-05	8.779716902906086e-05	False	False	PB1	2292	2334	301120	21.5	6.076117846326815e-05
M54580	SRR6121217	SRR6121341	CY121502.1	2292	2328	5.0	20.0	2.408941992676816e-05	4.8776205016144925e-05	False	False	PB1	2296	2332	301120	12.5	3.643281247145654e-05
M54580	SRR6121217	SRR6121341	CY121502.1	2308	2367	21.0	103.0	0.0001011755636924	0.0002511974558331	False	False	PB1	2312	2371	301120	62.0	0.00017618650976275
M54580	SRR6121217	SRR6121341	CY121502.1	2326	2354	112.0	105.0	0.0005396030063596	0.0002560750763347	False	False	PB1	2330	2358	301120	108.5	0.00039783904134714997
M54580	SRR6121217	SRR6121341	CY121502.1	2326	2363	32.0	38.0	0.0001541722875313	9.267478953067536e-05	False	False	PB1	2330	2367	301120	35.0	0.00012342353853098768
M54580	SRR6121217	SRR6121341	CY121502.1	2326	2374	13.0	23.0	6.263249180959723e-05	5.609263576856666e-05	False	False	PB1	2330	2378	301120	18.0	5.936256378908195e-05
M54580	SRR6121217	SRR6121341	CY121502.1	2327	2361	74.0	47.0	0.0003565234149161	0.0001146240817879	False	False	PB1	2331	2365	301120	60.5	0.00023557374835199999
M54580	SRR6121217	SRR6121341	CY121502.1	2327	2385	1.0	21.0	4.817883985353633e-06	5.121501526695217e-05	False	False	PB1	2331	2389	301120	11.0	2.80164496261529e-05
M54580	SRR6121217	SRR6121341	CY121502.1	2339	2361	42.0	33.0	0.0002023511273848	8.048073827663912e-05	False	False	PB1	2343	2365	301120	37.5	0.00014141593283071956
M54580	SRR6121217	SRR6121341	CY121502.1	2346	2454	18.0	9.0	8.672191173636539e-05	2.1949292257265216e-05	False	False	PB1	2350	2458	301120	13.5	5.43356019968153e-05
M54580	SRR6121217	SRR6121341	CY121502.1	2377	2421	53.0	73.0	0.0002553478512237	0.0001780331483089	False	False	PB1	2381	2425	301120	63.0	0.0002166904997663
M54580	SRR6121217	SRR6121341	CY121502.1	2379	2420	8.0	27.0	3.854307188282906e-05	6.584787677179565e-05	False	False	PB1	2383	2424	301120	17.5	5.2195474327312356e-05
M54580	SRR6121217	SRR6121341	CY121502.1	2382	2437	13.0	43.0	6.263249180959723e-05	0.0001048688407847	False	False	PB1	2386	2441	301120	28.0	8.375066629714862e-05
M54580	SRR6121217	SRR6121341	CY121502.1	2427	2454	23.0	0.0	0.0001108113316631	0.0	False	False	PB1	2431	2458	301120	11.5	5.540566583155e-05
M54580	SRR6121217	SRR6121341	CY121502.1	242	271	15.0	7.0	7.226825978030449e-05	1.7071671755650722e-05	False	False	PB1	246	275	301120	11.0	4.466996576797761e-05
M54580	SRR6121217	SRR6121341	CY121502.1	244	2253	6.0	67.0	2.89073039121218e-05	0.000163400286804	False	False	PB1	248	2257	301120	36.5	9.61537953580609e-05
M54580	SRR6121217	SRR6121341	CY121502.1	245	2098	95.0	116.0	0.0004576989786085	0.0002829019890936	False	False	PB1	249	2102	301120	105.5	0.00037030048385105
M54580	SRR6121217	SRR6121341	CY121502.1	246	2171	6.0	14.0	2.89073039121218e-05	3.4143343511301443e-05	False	False	PB1	250	2175	301120	10.0	3.152532371171162e-05
M54580	SRR6121217	SRR6121341	CY121502.1	252	2327	78.0	56.0	0.0003757949508575	0.0001365733740452	False	False	PB1	256	2331	301120	67.0	0.00025618416245135
M54580	SRR6121217	SRR6121341	CY121502.1	253	278	36.0	14.0	0.0001734438234727	3.4143343511301443e-05	False	False	PB1	257	282	301120	25.0	0.00010379358349200073
M54580	SRR6121217	SRR6121341	CY121502.1	261	294	13.0	24.0	6.263249180959723e-05	5.853144601937391e-05	False	False	PB1	265	298	301120	18.5	6.058196891448557e-05
M54580	SRR6121217	SRR6121341	CY121502.1	261	336	7.0	27.0	3.372518789747543e-05	6.584787677179565e-05	False	False	PB1	265	340	301120	17.0	4.978653233463554e-05
M54580	SRR6121217	SRR6121341	CY121502.1	264	2308	36.0	0.0	0.0001734438234727	0.0	False	False	PB1	268	2312	301120	18.0	8.672191173635e-05
M54580	SRR6121217	SRR6121341	CY121502.1	269	2081	6.0	18.0	2.89073039121218e-05	4.389858451453043e-05	False	False	PB1	273	2085	301120	12.0	3.640294421332612e-05
M54580	SRR6121217	SRR6121341	CY121502.1	270	295	20.0	0.0	9.635767970707263e-05	0.0	False	False	PB1	274	299	301120	10.0	4.817883985353632e-05
M54580	SRR6121217	SRR6121341	CY121502.1	271	344	7.0	30.0	3.372518789747543e-05	7.316430752421739e-05	False	False	PB1	275	348	301120	18.5	5.344474771084641e-05
M54580	SRR6121217	SRR6121341	CY121502.1	276	2327	43.0	24.0	0.0002071690113702	5.853144601937391e-05	False	False	PB1	280	2331	301120	33.5	0.00013285022869478696
M54580	SRR6121217	SRR6121341	CY121502.1	276	303	4.0	21.0	1.927153594141453e-05	5.121501526695217e-05	False	False	PB1	280	307	301120	12.5	3.524327560418335e-05
M54580	SRR6121217	SRR6121341	CY121502.1	280	318	13.0	34.0	6.263249180959723e-05	8.291954852744638e-05	False	False	PB1	284	322	301120	23.5	7.277602016852181e-05
M54580	SRR6121217	SRR6121341	CY121502.1	294	2364	9.0	14.0	4.336095586818269e-05	3.4143343511301443e-05	False	False	PB1	298	2368	301120	11.5	3.875214968974207e-05
M54580	SRR6121217	SRR6121341	CY121502.1	301	2371	13.0	12.0	6.263249180959723e-05	2.9265723009686956e-05	False	False	PB1	305	2375	301120	12.5	4.59491074096421e-05
M54580	SRR6121217	SRR6121341	CY121502.1	319	2361	13.0	34.0	6.263249180959723e-05	8.291954852744638e-05	False	False	PB1	323	2365	301120	23.5	7.277602016852181e-05
M54580	SRR6121217	SRR6121341	CY121502.1	320	2378	8.0	37.0	3.854307188282906e-05	9.023597927986813e-05	False	False	PB1	324	2382	301120	22.5	6.43895255813486e-05
M54580	SRR6121217	SRR6121341	CY121502.1	320	2387	41.0	93.0	0.0001975332433994	0.000226809353325	False	False	PB1	324	2391	301120	67.0	0.0002121712983622
M54580	SRR6121217	SRR6121341	CY121502.1	335	2327	26.0	28.0	0.0001252649836191	6.828668702260289e-05	False	False	PB1	339	2331	301120	27.0	9.677583532085145e-05
M54580	SRR6121217	SRR6121341	CY121502.1	335	2348	14.0	78.0	6.745037579495086e-05	0.0001902271995629	False	False	PB1	339	2352	301120	46.0	0.00012883878767892544
M54580	SRR6121217	SRR6121341	CY121502.1	335	2360	13.0	8.0	6.263249180959723e-05	1.951048200645797e-05	False	False	PB1	339	2364	301120	10.5	4.1071486908027596e-05
M54580	SRR6121217	SRR6121341	CY121502.1	335	369	22.0	15.0	0.0001059934476777	3.658215376210869e-05	False	False	PB1	339	373	301120	18.5	7.128780071990435e-05
M54580	SRR6121217	SRR6121341	CY121502.1	359	2307	14.0	11.0	6.745037579495086e-05	2.682691275887971e-05	False	False	PB1	363	2311	301120	12.5	4.713864427691529e-05
M54580	SRR6121217	SRR6121341	CY121502.1	360	421	30.0	27.0	0.0001445365195606	6.584787677179565e-05	False	False	PB1	364	425	301120	28.5	0.00010519219816619783
M54580	SRR6121217	SRR6121341	CY121502.1	365	2327	29.0	0.0	0.0001397186355752	0.0	False	False	PB1	369	2331	301120	14.5	6.98593177876e-05
M54580	SRR6121217	SRR6121341	CY121502.1	367	2307	48.0	65.0	0.0002312584312969	0.0001585226663024	False	False	PB1	371	2311	301120	56.5	0.00019489054879965
M54580	SRR6121217	SRR6121341	CY121502.1	368	2327	2.0	36.0	9.635767970707266e-06	8.779716902906086e-05	False	False	PB1	372	2331	301120	19.0	4.871646849988406e-05
M54580	SRR6121217	SRR6121341	CY121502.1	373	2361	25.0	4.0	0.0001204470996338	9.755241003228984e-06	False	False	PB1	377	2365	301120	14.5	6.510117031851449e-05
M54580	SRR6121217	SRR6121341	CY121502.1	377	2230	24.0	42.0	0.0001156292156484	0.0001024300305339	False	False	PB1	381	2234	301120	33.0	0.00010902962309115001
M54580	SRR6121217	SRR6121341	CY121502.1	380	2279	48.0	69.0	0.0002312584312969	0.0001682779073057	False	False	PB1	384	2283	301120	58.5	0.0001997681693013
M54580	SRR6121217	SRR6121341	CY121502.1	393	2327	17.0	38.0	8.190402775101176e-05	9.267478953067536e-05	False	False	PB1	397	2331	301120	27.5	8.728940864084356e-05
M54580	SRR6121217	SRR6121341	CY121502.1	395	2402	125.0	142.0	0.0006022354981692	0.0003463110556146	False	False	PB1	399	2406	301120	133.5	0.0004742732768919
M54580	SRR6121217	SRR6121341	CY121502.1	396	2307	17.0	36.0	8.190402775101176e-05	8.779716902906086e-05	False	False	PB1	400	2311	301120	26.5	8.485059839003631e-05
M54580	SRR6121217	SRR6121341	CY121502.1	397	2193	54.0	74.0	0.000260165735209	0.0001804719585597	False	False	PB1	401	2197	301120	64.0	0.00022031884688435
M54580	SRR6121217	SRR6121341	CY121502.1	397	2243	13.0	15.0	6.263249180959723e-05	3.658215376210869e-05	False	False	PB1	401	2247	301120	14.0	4.960732278585296e-05
M54580	SRR6121217	SRR6121341	CY121502.1	397	421	22.0	7.0	0.0001059934476777	1.7071671755650722e-05	False	False	PB1	401	425	301120	14.5	6.153255971667536e-05
M54580	SRR6121217	SRR6121341	CY121502.1	398	440	21.0	0.0	0.0001011755636924	0.0	False	False	PB1	402	444	301120	10.5	5.05877818462e-05
M54580	SRR6121217	SRR6121341	CY121502.1	405	2383	124.0	187.0	0.0005974176141838	0.0004560575169009	False	False	PB1	409	2387	301120	155.5	0.00052673756554235
M54580	SRR6121217	SRR6121341	CY121502.1	410	2203	6.0	33.0	2.89073039121218e-05	8.048073827663912e-05	False	False	PB1	414	2207	301120	19.5	5.469402109438046e-05
M54580	SRR6121217	SRR6121341	CY121502.1	410	2388	7.0	14.0	3.372518789747543e-05	3.4143343511301443e-05	False	False	PB1	414	2392	301120	10.5	3.393426570438844e-05
M54580	SRR6121217	SRR6121341	CY121502.1	420	2193	16.0	5.0	7.708614376565812e-05	1.2194051254036231e-05	False	False	PB1	424	2197	301120	10.5	4.464009750984718e-05
M54580	SRR6121217	SRR6121341	CY121502.1	420	2231	29.0	77.0	0.0001397186355752	0.0001877883893121	False	False	PB1	424	2235	301120	53.0	0.00016375351244365
M54580	SRR6121217	SRR6121341	CY121502.1	420	2267	109.0	141.0	0.0005251493544035	0.0003438722453638	False	False	PB1	424	2271	301120	125.0	0.00043451079988364997
M54580	SRR6121217	SRR6121341	CY121502.1	420	2327	58.0	64.0	0.0002794372711505	0.0001560838560516	False	False	PB1	424	2331	301120	61.0	0.00021776056360105
M54580	SRR6121217	SRR6121341	CY121502.1	420	442	68.0	54.0	0.000327616111004	0.0001316957535435	False	False	PB1	424	446	301120	61.0	0.00022965593227375
M54580	SRR6121217	SRR6121341	CY121502.1	426	2169	1.0	20.0	4.817883985353633e-06	4.8776205016144925e-05	False	False	PB1	430	2173	301120	10.5	2.6797044500749278e-05
M54580	SRR6121217	SRR6121341	CY121502.1	427	2294	26.0	5.0	0.0001252649836191	1.2194051254036231e-05	False	False	PB1	431	2298	301120	15.5	6.872951743656812e-05
M54580	SRR6121217	SRR6121341	CY121502.1	438	2099	13.0	38.0	6.263249180959723e-05	9.267478953067536e-05	False	False	PB1	442	2103	301120	25.5	7.76536406701363e-05
M54580	SRR6121217	SRR6121341	CY121502.1	440	2197	24.0	0.0	0.0001156292156484	0.0	False	False	PB1	444	2201	301120	12.0	5.78146078242e-05
M54580	SRR6121217	SRR6121341	CY121502.1	440	2216	19.0	23.0	9.153979572171902e-05	5.609263576856666e-05	False	False	PB1	444	2220	301120	21.0	7.381621574514285e-05
M54580	SRR6121217	SRR6121341	CY121502.1	440	2307	29.0	25.0	0.0001397186355752	6.097025627018116e-05	False	False	PB1	444	2311	301120	27.0	0.00010034444592269058
M54580	SRR6121217	SRR6121341	CY121502.1	441	2243	29.0	24.0	0.0001397186355752	5.853144601937391e-05	False	False	PB1	445	2247	301120	26.5	9.912504079728695e-05
M54580	SRR6121217	SRR6121341	CY121502.1	441	2248	3.0	27.0	1.4453651956060898e-05	6.584787677179565e-05	False	False	PB1	445	2252	301120	15.0	4.015076436392827e-05
M54580	SRR6121217	SRR6121341	CY121502.1	441	2327	80.0	120.0	0.0003854307188282	0.0002926572300968	False	False	PB1	445	2331	301120	100.0	0.0003390439744625
M54580	SRR6121217	SRR6121341	CY121502.1	441	2339	6.0	50.0	2.89073039121218e-05	0.0001219405125403	False	False	PB1	445	2343	301120	28.0	7.54239082262109e-05
M54580	SRR6121217	SRR6121341	CY121502.1	441	2343	60.0	58.0	0.0002890730391212	0.0001414509945468	False	False	PB1	445	2347	301120	59.0	0.000215262016834
M54580	SRR6121217	SRR6121341	CY121502.1	446	2228	21.0	16.0	0.0001011755636924	3.902096401291594e-05	False	False	PB1	450	2232	301120	18.5	7.009826385265798e-05
M54580	SRR6121217	SRR6121341	CY121502.1	452	2249	13.0	41.0	6.263249180959723e-05	9.99912202830971e-05	False	False	PB1	456	2253	301120	27.0	8.131185604634717e-05
M54580	SRR6121217	SRR6121341	CY121502.1	459	2327	46.0	0.0	0.0002216226633262	0.0	False	False	PB1	463	2331	301120	23.0	0.0001108113316631
